Tokens, ,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,,,,,,
25,pakistan ke saath talluqat ke naye daur ke aghaz per tayyar hen bharti wazir e azam jangon se almiye janam letay hen imran khan pti,<LOC--pakistan> ke saath talluqat ke naye daur ke aghaz per tayyar hen bharti wazir e azam jangon se almiye janam letay hen <PER--imran khan> <ORG--pti>,1,1,1,,,,,,
15,pakistan cricket ko tabih karna wala ejaz butt aur ppp ka ch : mukhtar hai,<ORG--pakistan cricket> ko tabih karna wala <PER--ejaz butt> aur <ORG--ppp> ka <PER--ch : mukhtar> hai,2,2,0,,,,,,
5,crabbymalik kia kr gayee ho,crabbymalik kia kr gayee ho,0,0,0,,,,,,
5,kuch Yaad aya ? ‚,kuch Yaad aya ? ‚,0,0,0,,,,,,
20,pakistani mei itne kanjar ni jitney pti ko vote parh gey hain is liyeh kahta hain kah dhandli hui hai,pakistani mei itne kanjar ni jitney <ORG--pti> ko vote parh gey hain is liyeh kahta hain kah dhandli hui hai,0,1,0,,,,,,
4,Uncle sharma gae thy,Uncle sharma gae thy,0,0,0,,,,,,
16,pakistani kejriwal lagta hai abb india ka original wapis 2019 main pm banne ke sapne dekhega,pakistani <PER--kejriwal> lagta hai abb <LOC--india> ka original wapis 2019 main pm banne ke sapne dekhega,1,0,1,,,,,,
21,zebrashid uncle murad saed ka kiya bna nzr nhi aya us k bgher to pti aey jesy bgher ptti k chaye,<PER--zebrashid> uncle <PER--murad saed> ka kiya bna nzr nhi aya us k bgher to <ORG--pti> aey jesy bgher ptti k chaye,2,1,0,,,,,,
27,aroma sarwat karachi belongs to mqm jis qoum ki awaaz ko jitna dabaogy wo utna hi ubhar k ayegi pata chal gaya kon hai karachi ka k,<PER--aroma sarwat> <LOC--karachi> belongs to <ORG--mqm> jis qoum ki awaaz ko jitna dabaogy wo utna hi ubhar k ayegi pata chal gaya kon hai <LOC--karachi> ka k,1,1,2,,,,,,
20,roznamadunya faizi06412240 begharat ki olad sirf apni cm banay k lye pmln party ko itna bara nuqsan day rahy ho,<ORG--roznamadunya> faizi06412240 begharat ki olad sirf apni cm banay k lye <ORG--pmln> party ko itna bara nuqsan day rahy ho,0,2,0,,,,,,
45,Almi cricket mein kai umda khelaryon ki maujudgi ke bawajood Jaif Hint 1976 sey 1981 tek British open ka ejaz jeette rahe Hint bahot achcha khelte they aur un ki ala technic ko matt dene ke leay kisi bahot hi azeem khelari ki zaroorat thi,Almi cricket mein kai umda khelaryon ki maujudgi ke bawajood <PER--Jaif Hint> 1976 sey 1981 tek British open ka ejaz jeette rahe <PER--Hint> bahot achcha khelte they aur un ki ala technic ko matt dene ke leay kisi bahot hi azeem khelari ki zaroorat thi,2,0,0,,,,,,
11,kia shafay ko na batanay say shafay theek ho jaey ga???,kia <PER--shafay> ko na batanay say <PER--shafay> theek ho jaey ga???,2,0,0,,,,,,
4,its a cool set,its a cool set,0,0,0,,,,,,
30,mian saanp statement de kar hud he phans gaey waisey baraa confidence tha mian saanp ko ke yeh asaani se seat jeet jaein ge hats of to people of lodhraan,<PER--mian> saanp statement de kar hud he phans gaey waisey baraa confidence tha <PER--mian> saanp ko ke yeh asaani se seat jeet jaein ge hats of to people of <LOC--lodhraan>,2,0,1,,,,,,
17,buht e zabardast story and song hai ilma and ramish u r very nice couple . ?,buht e zabardast story and song hai <PER--ilma> and <PER--ramish> u r very nice couple . ?,2,0,0,,,,,,
31,Lekin kehte hai Nusrat Fateh Ali Khan ne apne walid ki wafat ke 10 din bad he unhe khuwab mein dekha jis mein unho ne Nusrat ko gaeyki ki takeed ki,Lekin kehte hai <PER--Nusrat Fateh Ali Khan> ne apne walid ki wafat ke 10 din bad he unhe khuwab mein dekha jis mein unho ne <PER--Nusrat> ko gaeyki ki takeed ki,2,0,0,,,,,,
14,"Jail, giraftari aur gaali nakam niyazi ke jhoot benaqab kernay se nahi rok sakti","Jail, giraftari aur gaali nakam niyazi ke jhoot benaqab kernay se nahi rok sakti",0,0,0,,,,,,
18,ali muhammadpti iks force ptiofficial naya pakistan kaa pahlaa shaheed pti govt agar kuch kar sakte hay tou,<PER--ali> muhammadpti iks force ptiofficial naya <LOC--pakistan> kaa pahlaa shaheed <ORG--pti> govt agar kuch kar sakte hay tou,1,1,1,,,,,,
21,nice sharing bro but rules k mutabik agar urdu me thread hota tu ziyada behter hota samajh nahi aa raha .,nice sharing bro but rules k mutabik agar urdu me thread hota tu ziyada behter hota samajh nahi aa raha .,0,0,0,,,,,,
5,yehi scene h dono traf,yehi scene h dono traf,0,0,0,,,,,,
26,farhannitrate5 wo pochna ye tha ki ab naya pakistan ban chuka hai toh hame chuttii 14 august ko hoa kre gi ya 25 july ko nayapakistan,farhannitrate5 wo pochna ye tha ki ab naya <LOC--pakistan> ban chuka hai toh hame chuttii 14 august ko hoa kre gi ya 25 july ko nayapakistan,0,0,1,,,,,,
17,Hafeez Jalandhari pakistan ke qaumi shaiyr the magar in ki maqbooliyat bharat mein bhi kam nahi thi,<PER--Hafeez Jalandhari> <LOC--pakistan> ke qaumi shaiyr the magar in ki maqbooliyat <LOC--bharat> mein bhi kam nahi thi,1,0,2,,,,,,
8,Jhot yourup men to phir sab khusry hoty,Jhot <LOC--yourup> men to phir sab khusry hoty,0,0,1,,,,,,
30,Wo aaj bhi kisi drame ke set par hon to nihayat inkasari aur piyar ke sath apne juniors ko apna fan aik ustad ki tarha muntaqil kar rahe hote hain,Wo aaj bhi kisi drame ke set par hon to nihayat inkasari aur piyar ke sath apne juniors ko apna fan aik ustad ki tarha muntaqil kar rahe hote hain,0,0,0,,,,,,
15,yr kya chez ho ap imran abbas kamal kar deta ho ap har drama mw?,yr kya chez ho ap <PER--imran abbas> kamal kar deta ho ap har drama mw?,1,0,0,,,,,,
24,awaismarwat2011 bhai hosla rakho pmln ki aur ppp ki maan ki ankh kr dain gy bill bhe pass hon gyy aur hakumat bhi banegi,awaismarwat2011 bhai hosla rakho <ORG--pmln> ki aur <ORG--ppp> ki maan ki ankh kr dain gy bill bhe pass hon gyy aur hakumat bhi banegi,0,2,0,,,,,,
9,jo corrupt hain saara saal jinke khilaf bolta raha,jo corrupt hain saara saal jinke khilaf bolta raha,0,0,0,,,,,,
16,allah hu akber allah hu akber allah hu akber all mdad ya elahi ya khuda ...........,allah hu akber allah hu akber allah hu akber all mdad ya elahi ya khuda ...........,0,0,0,,,,,,
5,Dowa ma yad rahka thanks,Dowa ma yad rahka thanks,0,0,0,,,,,,
6,ppp khly bht muskal saal hoga,<ORG--ppp> khly bht muskal saal hoga,0,1,0,,,,,,
22,haye allah khan ap itna qoam ka bhala chahty hain . kitna thak jaty hain but ab tk jaag rhy hain .,haye allah khan ap itna qoam ka bhala chahty hain . kitna thak jaty hain but ab tk jaag rhy hain .,0,0,0,,,,,,
14,Ufff ye PTi kay logon ka kaya ho ga Allah inko seda rasta dekhaye,Ufff ye <ORG--PTi> kay logon ka kaya ho ga Allah inko seda rasta dekhaye,0,1,0,,,,,,
9,Muqadme Me Mulavis Obaid K2 Pehle Se Giriftar Hai,Muqadme Me Mulavis <PER--Obaid K2> Pehle Se Giriftar Hai,1,0,0,,,,,,
15,Wo apni rawani tehrir mein qari ko bhi apne sath baha kar le jate hain,Wo apni rawani tehrir mein qari ko bhi apne sath baha kar le jate hain,0,0,0,,,,,,
36,lekin pehal us ny ki thi or mein usy personaly bhi janta tha ... or wo meri class felow bhi thi .. chlein g jo bhi howa ab meine bhi halat say dosti kr li hai,lekin pehal us ny ki thi or mein usy personaly bhi janta tha ... or wo meri class felow bhi thi .. chlein g jo bhi howa ab meine bhi halat say dosti kr li hai,0,0,0,,,,,,
7,set chalne main to accha hai .,set chalne main to accha hai .,0,0,0,,,,,,
5,Ye to lol Ho Giya.,Ye to lol Ho Giya.,0,0,0,,,,,,
1,Zabardust,Zabardust,0,0,0,,,,,,
36,nice but mujhy acha ni lga k ye baal khool k nabi saww se mukhatib ho rhi h ... yaqeen is ki sada sun k nabi pak saww ne b nazryn jhuka li hongi ... ?,nice but mujhy acha ni lga k ye baal khool k <PER--nabi> saww se mukhatib ho rhi h ... yaqeen is ki sada sun k <PER--nabi pak> saww ne b nazryn jhuka li hongi ... ?,2,0,0,,,,,,
24,"Ricky duniya ke iklote batsman hain, jinho ne 2 martaba aik calendar saal ke dauran test matches mein 1500 se zaiyd runs score kiye","<PER--Ricky> duniya ke iklote batsman hain, jinho ne 2 martaba aik calendar saal ke dauran test matches mein 1500 se zaiyd runs score kiye",1,0,0,,,,,,
19,ubaid imran khanzahraaali abidifactor aisa to hota hai aisay kaamo mein koi nhi tauba karo abidi bhai pti k,<PER--ubaid> <PER--imran> <PER--khanzahraaali> abidifactor aisa to hota hai aisay kaamo mein koi nhi tauba karo <PER--abidi> bhai <ORG--pti> k,4,1,0,,,,,,
5,yeh eror day raha hay,yeh eror day raha hay,0,0,0,,,,,,
10,na 95 162499 pmln 49505 212004 10 6 wah niyazi,<LOC--na 95> 162499 <ORG--pmln> 49505 212004 10 6 wah niyazi,0,1,1,,,,,,
18,yh bnda thek keh raha he q k ik ne suit k oper jacket b pehni hui thi,yh bnda thek keh raha he q k ik ne suit k oper jacket b pehni hui thi,0,0,0,,,,,,
8,aap to pakistan ke culture ki dushman ho,aap to <PER--pakistan> ke culture ki dushman ho,1,0,0,,,,,,
18,jo log qaum ki khidmat ko apna shewa samajthai hai unhai maal awr dawlat ki fikr nahi raht,jo log qaum ki khidmat ko apna shewa samajthai hai unhai maal awr dawlat ki fikr nahi raht,0,0,0,,,,,,
8,bhai qmobile see bhut acha set hai ya,bhai <ORG--qmobile> see bhut acha set hai ya,0,1,0,,,,,,
7,shukar alhamdulillah bb ka khwaab pura hua,shukar alhamdulillah <PER--bb> ka khwaab pura hua,1,0,0,,,,,,
7,Bht maza aya ajki episode dekh ker,Bht maza aya ajki episode dekh ker,0,0,0,,,,,,
12,80 lakh kashmiri taqreeban 4 hafton se curfew ke ander band hein,80 lakh kashmiri taqreeban 4 hafton se curfew ke ander band hein,0,0,0,,,,,,
11,Kisi Qazi Se Poch Lo Ye b Saza e Mout hy,Kisi Qazi Se Poch Lo Ye b Saza e Mout hy,0,0,0,,,,,,
5,I Love you Lahore Qalandrs,I Love you <ORG--Lahore Qalandrs>,0,1,0,,,,,,
12,Aap ne aesa nai kia...jb abhi men ne aap ki frok pehni!!!,Aap ne aesa nai kia...jb abhi men ne aap ki frok pehni!!!,0,0,0,,,,,,
34,Jang Azeem ke khatme per app reha huye 1946 ke amm intekhabat mein Mutthida Hindustan ki markazi dastoor saz Assembly mein rukun muntakhib huye baad mein Pakistan ki dastoor saz Assembly ke rukun rahe,Jang Azeem ke khatme per app reha huye 1946 ke amm intekhabat mein Mutthida <LOC--Hindustan> ki markazi dastoor saz Assembly mein rukun muntakhib huye baad mein <LOC--Pakistan> ki dastoor saz Assembly ke rukun rahe,0,0,2,,,,,,
4,Mahii! Maths k assignments,Mahii! Maths k assignments,0,0,0,,,,,,
8,kuch sharm kro koi khuda ka khof kro,kuch sharm kro koi khuda ka khof kro,0,0,0,,,,,,
34,"Stadiums ki tameer ke elawa sarkon ki tameer, Tram service, Railway line, Airports aur degar tamirati kaamon ke akhrajat ke leye mashhor maliyati adare Bloomberg ne World cup ke doran majmoi tor par 14","Stadiums ki tameer ke elawa sarkon ki tameer, Tram service, Railway line, Airports aur degar tamirati kaamon ke akhrajat ke leye mashhor maliyati adare <ORG--Bloomberg> ne World cup ke doran majmoi tor par 14",0,1,0,,,,,,
15,main pmln thi hon raho gi neyazi khuda say daro ek din marna bhi hai,main <ORG--pmln> thi hon raho gi <PER--neyazi> khuda say daro ek din marna bhi hai,1,1,0,,,,,,
14,Kuch dear herat zadah rehne ke bad unhon ne ye peshkash qabool kar li,Kuch dear herat zadah rehne ke bad unhon ne ye peshkash qabool kar li,0,0,0,,,,,,
17,divine love talhaghouri786 raheelrana msrgrw umairchambal khanwrites ap b kya sawal krte hn ap b kya kamal,divine love talhaghouri786 <PER--raheelrana> msrgrw <PER--umairchambal> khanwrites ap b kya sawal krte hn ap b kya kamal,2,0,0,,,,,,
13,1973 mien jab ke Farooq law college he mien zer e taleem the,1973 mien jab ke <LOC--Farooq law college> he mien zer e taleem the,0,0,1,,,,,,
76,main ne is ka column to nahi parha ke mujhe yaqeen he ke is ne koi aqal ki baat nahi kee ho gee ye apne ap ko bahut kull kulla khan samajhta he halanke 2 takkay ka admi hay ye wo admi ha jo allama iqbal ko kuch nahi samajhta aur altaf hussain ko leader manta hay ab ap khud andaza lagayen ke ye kiss had tak nafsyati mareez aur faarighul dimagh insan hay sponsored links,main ne is ka column to nahi parha ke mujhe yaqeen he ke is ne koi aqal ki baat nahi kee ho gee ye apne ap ko bahut <PER--kull kulla khan> samajhta he halanke 2 takkay ka admi hay ye wo admi ha jo <PER--allama iqbal> ko kuch nahi samajhta aur <PER--altaf hussain> ko leader manta hay ab ap khud andaza lagayen ke ye kiss had tak nafsyati mareez aur faarighul dimagh insan hay sponsored links,3,0,0,,,,,,
24,"insaan kitna ahmeq hai, haal ko mustaqbil ki fiker mein zaya ker deta hai lekin mustaqbil mein maazi ko yaad ker ke rota hai","insaan kitna ahmeq hai, haal ko mustaqbil ki fiker mein zaya ker deta hai lekin mustaqbil mein maazi ko yaad ker ke rota hai",0,0,0,,,,,,
10,pakistan ki awam ka dil kashmiriyon ke liye dharakta hai,<LOC--pakistan> ki awam ka dil kashmiriyon ke liye dharakta hai,0,0,1,,,,,,
20,semi final mein unhein Bartania Mice Lodi ne haraya yeh tournament gujeshta saal ke Runnerapp Miser ke Abutalib ne jeeta,semi final mein unhein <LOC--Bartania> Mice Lodi ne haraya yeh tournament gujeshta saal ke Runnerapp <LOC--Miser> ke <PER--Abutalib> ne jeeta,1,0,2,,,,,,
22,Wo bacha bach nahi saka magar mehaz Lady Diana ki mohabat o shafqat ke ehsas ne us ki aziyat kam kar di.,Wo bacha bach nahi saka magar mehaz Lady <PER--Diana> ki mohabat o shafqat ke ehsas ne us ki aziyat kam kar di.,1,0,0,,,,,,
15,Jinho ne 1965 se 1958 tak unhe ghar par Urdu aur Islamiyat ki taleem di,Jinho ne 1965 se 1958 tak unhe ghar par Urdu aur Islamiyat ki taleem di,0,0,0,,,,,,
17,israel ke wazeefon pe palney waley budhey budhey jarneelo! hamein media per aa ker seyasat na sikhao,<LOC--israel> ke wazeefon pe palney waley budhey budhey jarneelo! hamein media per aa ker seyasat na sikhao,0,0,1,,,,,,
3,hahaha han bilkul,hahaha han bilkul,0,0,0,,,,,,
5,g bilkul honi chahiey thi,g bilkul honi chahiey thi,0,0,0,,,,,,
6,plz zyada pics post kia karain,plz zyada pics post kia karain,0,0,0,,,,,,
7,dil cha rha h sb kha jaoooooooooooooooooooooooooooooooooooooooooo,dil cha rha h sb kha jaoooooooooooooooooooooooooooooooooooooooooo,0,0,0,,,,,,
11,khodah pahar nikla mian prove karo mian hay kaay chuway haa,khodah pahar nikla <PER--mian> prove karo <PER--mian> hay kaay chuway haa,2,0,0,,,,,,
9,mara dard sari duniya mara hosala bus ik tum,mara dard sari duniya mara hosala bus <PER--ik> tum,1,0,0,,,,,,
10,aaj hindustan ke liberalism se pardah chaak ho raha hai,aaj <LOC--hindustan> ke liberalism se pardah chaak ho raha hai,0,0,1,,,,,,
40,Ghareeb Insan Par Badmashi Karty ho Aoo Mujh par Badmashi Karo Phir dekhta hon Tum logon ka Sar Kahin aur Bazo Kahin aor taang kahin aur se mily gi main ayse police walon ke Dant Moo Hadiyan Torr chuka hon,Ghareeb Insan Par Badmashi Karty ho Aoo Mujh par Badmashi Karo Phir dekhta hon Tum logon ka Sar Kahin aur Bazo Kahin aor taang kahin aur se mily gi main ayse police walon ke Dant Moo Hadiyan Torr chuka hon,0,0,0,,,,,,
5,"naa hansti hoon,naa phansti hoon","naa hansti hoon,naa phansti hoon",0,0,0,,,,,,
17,siyasi mukhalfat per sehat ki sangeen soortehaal se dochaar shakhs se elaaj chen'na qatal ki sazish hai,siyasi mukhalfat per sehat ki sangeen soortehaal se dochaar shakhs se elaaj chen'na qatal ki sazish hai,0,0,0,,,,,,
19,Masjid Qab a Is The First Mosque Where Mohammad SAW Openly Led The Regular Prayer Congregation Of His Companions,<LOC--Masjid Qab a> Is The First Mosque Where <PER--Mohammad> SAW Openly Led The Regular Prayer Congregation Of His Companions,1,0,1,,,,,,
9,nazbaloch sharmindigi tu horahi hogee haahaaaaaa lyari pti kaa,<PER--nazbaloch> sharmindigi tu horahi hogee haahaaaaaa <LOC--lyari> <ORG--pti> kaa,1,1,1,,,,,,
22,"kisi ne aaj tak karachi ki taraqqi ke liye kuch nahi kiya, jo bhi aaya usne ne sirf loot maar ki hai","kisi ne aaj tak <LOC--karachi> ki taraqqi ke liye kuch nahi kiya, jo bhi aaya usne ne sirf loot maar ki hai",0,0,1,,,,,,
7,In ki agli aeham film Guman thi,In ki agli aeham film Guman thi,0,0,0,,,,,,
10,lg to badzaiqa raha hy try krty hen phir bhee,<ORG--lg> to badzaiqa raha hy try krty hen phir bhee,0,1,0,,,,,,
14,drama slow hai per intresting hai .. adnan ki acting face eressions awesome hain,drama slow hai per intresting hai .. <PER--adnan> ki acting face eressions awesome hain,1,0,0,,,,,,
4,kal karen gy ‚,kal karen gy ‚,0,0,0,,,,,,
9,aur shayed mujhe banned bhi kar diya jaye .,aur shayed mujhe banned bhi kar diya jaye .,0,0,0,,,,,,
7,Kia afia USA national ni hy ?,Kia <PER--afia> <LOC--USA> national ni hy ?,1,0,1,,,,,,
13,imran khan tumary darny ny pakistan ka berahgarq kar k rakh dia ha,<PER--imran khan> tumary darny ny <LOC--pakistan> ka berahgarq kar k rakh dia ha,1,0,1,,,,,,
11,Modi Gujrat key baad ab Kashmir ka qasai bn raha hai,<PER--Modi> <LOC--Gujrat> key baad ab <LOC--Kashmir> ka qasai bn raha hai,1,0,2,,,,,,
9,o teri Aunty Bir pari ha Mere Chacho sa,o teri Aunty Bir pari ha Mere Chacho sa,0,0,0,,,,,,
11,"sach main,, isi liye to hm bhaag atay hen wahan se","sach main,, isi liye to hm bhaag atay hen wahan se",0,0,0,,,,,,
15,ap ku aur puri pmln ku mubarak bad ager dahandli na hoti sb jeety hoty,ap ku aur puri <ORG--pmln> ku mubarak bad ager dahandli na hoti sb jeety hoty,0,1,0,,,,,,
19,darya sind per jaga jaga dam banay jayn taka bijly ki pedawar barh saky aur mulk taraqi ker saky,<LOC--darya sind> per jaga jaga dam banay jayn taka bijly ki pedawar barh saky aur mulk taraqi ker saky,0,0,1,,,,,,
13,not a good coment rani waseem ne apni pasand ka izhaar kia simple,not a good coment <PER--rani waseem> ne apni pasand ka izhaar kia simple,1,0,0,,,,,,
16,Sorry American naheen.Afghan air force ki bombardment sy shaheed honey wala maasoom bacha...Salaam hu shahada per......,Sorry American <PER--naheen>.<ORG--Afghan air force> ki bombardment sy shaheed honey wala maasoom bacha...Salaam hu shahada per......,1,1,0,,,,,,
11,sindh mein b hukumat banty agr humry sindhi sudhr gae hote,<LOC--sindh> mein b hukumat banty agr humry sindhi sudhr gae hote,0,0,1,,,,,,
15,Ask acha phone hai is price range mein or achi market value hai it's good,Ask acha phone hai is price range mein or achi market value hai it's good,0,0,0,,,,,,
9,pak foj ko salam umpire k ungli uth gai,<ORG--pak foj> ko salam umpire k ungli uth gai,0,1,0,,,,,,
73,asalam . o . alaikum . mere khayal se 2 month ki chutiyon ko hamein zaya nhi karna chaiye is me hamein english speaking or computer k courses karne chahiye . cooking sikhni chaiye . apni mama ko rest dena chaiye . or ghomne bhi jana chaiye . or bhi buhat si activities bhi hein . lakin ye sab ham pe depend karta he k ham kistarhan apni holidays spend karte hein .,asalam . o . alaikum . mere khayal se 2 month ki chutiyon ko hamein zaya nhi karna chaiye is me hamein english speaking or computer k courses karne chahiye . cooking sikhni chaiye . apni mama ko rest dena chaiye . or ghomne bhi jana chaiye . or bhi buhat si activities bhi hein . lakin ye sab ham pe depend karta he k ham kistarhan apni holidays spend karte hein .,0,0,0,,,,,,
6,Salam hazrat sahab n ubqari team,Salam hazrat sahab n <ORG--ubqari team>,0,1,0,,,,,,
7,opposition inteshaar ki siyasat se toba kary,opposition inteshaar ki siyasat se toba kary,0,0,0,,,,,,
23,tariq ki biwi bari badtameez nikli wo tariq ki badtameez maan shakeela kay liye bilkul theek thaak qism ki laraka bahu saabit hogi…hahaha,<PER--tariq> ki biwi bari badtameez nikli wo <PER--tariq> ki badtameez maan <PER--shakeela> kay liye bilkul theek thaak qism ki laraka bahu saabit hogi…hahaha,3,0,0,,,,,,
