Tokens,Sentences,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,
37,Benny Gantz ne kaha mai is waqeye par afsos hai jis mein  Iyad Halak ko goli maar kar mout ki neend sula diya gaya hai aur hum is ke khandan ke gham mein barabar ke shareek hain.,<PER--Benny Gantz> ne kaha mai is waqeye par afsos hai jis mein  <PER--Iyad Halak> ko goli maar kar mout ki neend sula diya gaya hai aur hum is ke khandan ke gham mein barabar ke shareek hain.,2,0,0,
20,Turkey hi ne Somalia ke dar-ul-hukoomat Mogadishu mein Qaran Africa ki sab se badi Masjid ki tazeenno mein muawnat ki.,<LOC--Turkey> hi ne <LOC--Somalia> ke dar-ul-hukoomat <LOC--Mogadishu> mein Qaran <LOC--Africa> ki sab se badi Masjid ki tazeenno mein muawnat ki.,0,0,4,
7,"Hajj 2020, Tamam hifazati iqdamaat ka elaan","Hajj 2020, Tamam hifazati iqdamaat ka elaan",0,0,0,
48,"Is douran maweshi parwari, Dairying aur mahigary ke wazeer Giriraj Singh aur wazeer mumlikat Sanjeev Kumar Balyan ne bhi kaha hai ghalat fehmiya phelnay ki wajah Poultry sanat ko zabardast nuqsaan huva hai aur is ki qeematein pehlay ke muqablay mein ek tahai se bhi kam hogayi hain.","Is douran maweshi parwari, Dairying aur mahigary ke wazeer <PER--Giriraj Singh> aur wazeer mumlikat <PER--Sanjeev Kumar Balyan> ne bhi kaha hai ghalat fehmiya phelnay ki wajah Poultry sanat ko zabardast nuqsaan huva hai aur is ki qeematein pehlay ke muqablay mein ek tahai se bhi kam hogayi hain.",2,0,0,
29,"Darsgah Jihaad-o-shahadat ke qaiydin Masaraz Salahuddin Affan sectary, Mohamnmed Bin Omer, Muhammad Shahab aur Abdulrazak ne giraftar shudagaan se Police stations mein mulaqaat karate hue unse izahar yagaanagat kiya.","<ORG--Darsgah Jihaad-o-shahadat> ke qaiydin <PER--Masaraz Salahuddin Affan> sectary, <PER--Mohamnmed Bin Omer>, <PER--Muhammad Shahab> aur <PER--Abdulrazak> ne giraftar shudagaan se Police stations mein mulaqaat karate hue unse izahar yagaanagat kiya.",4,1,0,
49,"shehzadi ke Muhafiz ke wakeel yaseen bozoro ney kaha ke hamein umeed hai ke judges, shikayat kanandah ke bayan mein mukhtalif tazadat aur be takgi rab ka notice lenge, mulazim ke medical record aur bayan mein tazaad hai jis se zahir hota hai ke woh jhoot keh raha hai.","<PER--shehzadi> ke Muhafiz ke wakeel <PER--yaseen bozoro> ney kaha ke hamein umeed hai ke judges, shikayat kanandah ke bayan mein mukhtalif tazadat aur be takgi rab ka notice lenge, mulazim ke medical record aur bayan mein tazaad hai jis se zahir hota hai ke woh jhoot keh raha hai.",2,0,0,
28,Bahraini adalat ne isi muqadmay mein 1 aur mujrim ko 15 baras qaid ki saza ka hukum diya jabkay 4 ko 5 baras qaid ki saza sunai gayi.,<ORG--Bahraini adalat> ne isi muqadmay mein 1 aur mujrim ko 15 baras qaid ki saza ka hukum diya jabkay 4 ko 5 baras qaid ki saza sunai gayi.,0,1,0,
14,"Un Emaartoun mein dafatir, Coastguards aur imdadi Teams ke marakaz qayem kiye gaye hain.","Un Emaartoun mein dafatir, Coastguards aur imdadi Teams ke marakaz qayem kiye gaye hain.",0,0,0,
34,"City Traffic  police nay LB stadium mein Telangana Rashtriya samithi ke awaami jalsa ke mad-e-nazar 29 March , baroze jummay ko sham 4 bajey se 9 bajey tak traffic diversions ka elaan kiya hai.","City Traffic  police nay <LOC--LB stadium> mein <ORG--Telangana Rashtriya samithi> ke awaami jalsa ke mad-e-nazar 29 March , baroze jummay ko sham 4 bajey se 9 bajey tak traffic diversions ka elaan kiya hai.",0,1,1,
11,Ladkiyon ke liye Graduation ki taleem ko ideal mana jata hai.,Ladkiyon ke liye Graduation ki taleem ko ideal mana jata hai.,0,0,0,
9,Sadak Haadsay Ke Baad Rahgeroun Ne Ki Loot Maar,Sadak Haadsay Ke Baad Rahgeroun Ne Ki Loot Maar,0,0,0,
14,Shehriat Tarmeemi Qanoon sirf musalmanoun ko hi nahi har hindustani ko pareshan kardey ga,Shehriat Tarmeemi Qanoon sirf musalmanoun ko hi nahi har hindustani ko pareshan kardey ga,0,0,0,
11,Telugu mein unki aakhri film tamanna bhatiya ki maha laxmi hai.,Telugu mein unki aakhri film <PER--tamanna bhatiya> ki maha laxmi hai.,1,0,0,
14,Duniya mein Coronavirus ke mareezoun ki tadaad 51 lakh 9 hazaar se badh gayi.,Duniya mein Coronavirus ke mareezoun ki tadaad 51 lakh 9 hazaar se badh gayi.,0,0,0,
17,unhon ne is etemad ka izhaar kiya ke Huzoor nagar ke log KCR hukoomat ki himayat karenge.,unhon ne is etemad ka izhaar kiya ke <LOC--Huzoor nagar> ke log <PER--KCR> hukoomat ki himayat karenge.,1,0,1,
30,"Sabiq fast bowler ne kaha ke mein itna tang nazrnhin hon jitna wo samajh rahay hain, Sehwag ke sar par jitney baal nahi is se ziyada mere paas maal hai.","Sabiq fast bowler ne kaha ke mein itna tang nazrnhin hon jitna wo samajh rahay hain, <PER--Sehwag> ke sar par jitney baal nahi is se ziyada mere paas maal hai.",1,0,0,
8,fi al-waqt woh Chirlapally Jail mein mahruse hain.,fi al-waqt woh <LOC--Chirlapally Jail> mein mahruse hain.,0,0,1,
9,Un ki tadaad daidh lakh ke lag bhag hai.,Un ki tadaad daidh lakh ke lag bhag hai.,0,0,0,
42,"ilawa azeen aaj subah saweray air port aur atraaf ke ilaqon mein kuhar chhai rahi, un ilaqon mein hadd nigah chaar klov meter record ki gayi jis ki wajah se traffic ko aamad o Raft mein dushwari ka saamna karna para .","ilawa azeen aaj subah saweray air port aur atraaf ke ilaqon mein kuhar chhai rahi, un ilaqon mein hadd nigah chaar klov meter record ki gayi jis ki wajah se traffic ko aamad o Raft mein dushwari ka saamna karna para .",0,0,0,
12,Corona ka khauf. Hyderabad mein loog shakhsi gadiyoun ko tarjeeh dainay lagey,Corona ka khauf. <LOC--Hyderabad> mein loog shakhsi gadiyoun ko tarjeeh dainay lagey,0,0,1,
18,"Shah Salman, Wali Ahad shehzada Mohammad Bin Salman aur Saudi awam ke liye dili shukriya pesh karta hon.","<PER--Shah Salman>, Wali Ahad shehzada <PER--Mohammad Bin Salman> aur Saudi awam ke liye dili shukriya pesh karta hon.",2,0,0,
37,"Bayan ke mutabiq baaz logoun ney Masajid mein safai, Islaah o murammat aur Sanitizing ki karwai ke manazair dekh kar apni taraf se ye nateeja nikaal liya tha ke ye Masajid kholnay ki janib pehla qadam hai.","Bayan ke mutabiq baaz logoun ney Masajid mein safai, Islaah o murammat aur Sanitizing ki karwai ke manazair dekh kar apni taraf se ye nateeja nikaal liya tha ke ye Masajid kholnay ki janib pehla qadam hai.",0,0,0,
20,Bench ney Secretariat ki imaarton ko munhadim karne ko challenge karte hue daakhil kardah arziyoun ko mustard kar diya hai.,Bench ney Secretariat ki imaarton ko munhadim karne ko challenge karte hue daakhil kardah arziyoun ko mustard kar diya hai.,0,0,0,
13,Shahri ko thapad marna Pakistan ke Rukn e Assembly ko mahenga pad gya,Shahri ko thapad marna <LOC--Pakistan> ke Rukn e Assembly ko mahenga pad gya,0,0,1,
22,Jafraabad ke tashadud zada ilaqoun mein 3 sahafi phas gaye they jisay 12 bajey raat ke baad Police ne bahefazat baher nikala.,<LOC--Jafraabad> ke tashadud zada ilaqoun mein 3 sahafi phas gaye they jisay 12 bajey raat ke baad Police ne bahefazat baher nikala.,0,0,1,
13,Ab hum ko ek sath mil kar azduwaji zindagi ka lutaf lena hai.,Ab hum ko ek sath mil kar azduwaji zindagi ka lutaf lena hai.,0,0,0,
14,"is musical group mein 15 arkaan moujood they jin mein Musician, dancers mojood hain.","is musical group mein 15 arkaan moujood they jin mein Musician, dancers mojood hain.",0,0,0,
42,Europe arkaan parliament ne khabardar kiya hai ke is qisam ke iqdaam se Palestine Israel aman amal ka mahol khatam hojaye ga aur aqwam mutahidda ke manshoor samait bain ul aqwami taluqaat ko munazzam karne walay bunyadi usool tabah ho jaien ge.,<LOC--Europe> arkaan parliament ne khabardar kiya hai ke is qisam ke iqdaam se <LOC--Palestine> <LOC--Israel> aman amal ka mahol khatam hojaye ga aur <ORG--aqwam mutahidda> ke manshoor samait bain ul aqwami taluqaat ko munazzam karne walay bunyadi usool tabah ho jaien ge.,0,1,3,
38,"is mein mahireen ne intibah dete hue kaha hai ke smart phone ya phir radio antenna se niklne wali shu’ayen barqi maqnateesi maidan ( EMF ) peda karti hain, jin se cancer ke khatray mein izafah hojata hai.","is mein mahireen ne intibah dete hue kaha hai ke smart phone ya phir radio antenna se niklne wali shu’ayen barqi maqnateesi maidan ( EMF ) peda karti hain, jin se cancer ke khatray mein izafah hojata hai.",0,0,0,
19,Khana pesh karne ke ilawa marakaz mein hujhoom kam karne ke liye Tiffin Centers parcel muhayya kar rahay hain.,Khana pesh karne ke ilawa marakaz mein hujhoom kam karne ke liye Tiffin Centers parcel muhayya kar rahay hain.,0,0,0,
34,Unhon ney bataya ke Tatkal scheme ke tehat daakhil ki janey wali darkhwaston par Certificate usi din jari kar diye jayen ge jis se khaas kar azlaa se anay walay logon ko faida hoga.,Unhon ney bataya ke Tatkal scheme ke tehat daakhil ki janey wali darkhwaston par Certificate usi din jari kar diye jayen ge jis se khaas kar azlaa se anay walay logon ko faida hoga.,0,0,0,
23,"doosri janib zila khammam mein tanao Bar-qarar hai, kyunkay haftay ki shaam se hi TSRTC busesa par pathrao ke waqeat ki it-tila-aat hain.","doosri janib zila <LOC--khammam> mein tanao Bar-qarar hai, kyunkay haftay ki shaam se hi <ORG--TSRTC> busesa par pathrao ke waqeat ki it-tila-aat hain.",0,1,1,
57,"Sadar Turkey Recep Tayyip Erdogan ka apne ohda ka jaiza lainey se qabal hi Mulk mein aik neye farmaan ke tehat hukkaam ney mukhtalif mehakmon se talluq rakhney walay 18500 se ziyada sarkari mulazmeen ko bar tarf  kardiya hai aur Mulk bhar mein baara tanzeemon, teen akhbarat aur aik Television Channel ke dafatir bhi band kardiye hain.","Sadar <LOC--Turkey> <PER--Recep Tayyip Erdogan> ka apne ohda ka jaiza lainey se qabal hi Mulk mein aik neye farmaan ke tehat hukkaam ney mukhtalif mehakmon se talluq rakhney walay 18500 se ziyada sarkari mulazmeen ko bar tarf  kardiya hai aur Mulk bhar mein baara tanzeemon, teen akhbarat aur aik Television Channel ke dafatir bhi band kardiye hain.",1,0,1,
20,Babri Masjid ki zameen ko ghair qanooni tor par Supreme Court nay Mandir taamer karne ke liye day diya tha.,<LOC--Babri Masjid> ki zameen ko ghair qanooni tor par <ORG--Supreme Court> nay Mandir taamer karne ke liye day diya tha.,0,1,1,
20,Aakhir-kaar 6 saal ke baad NCR  jari hui aur is ke sath hi wo salawoan ke ghairay mein aa gayi.,Aakhir-kaar 6 saal ke baad NCR  jari hui aur is ke sath hi wo salawoan ke ghairay mein aa gayi.,0,0,0,
60,"Oxford university ki ek team ki sarbarahi mein mohqiqeen ne Covid-19 ke 2 hazaar se zayed tashweesh-naak haalat ka shikaar mareezoun par dawa ka tajurbah kiya, University of oxford medical department ke emerging affective bimarioun ke Professor Peter Horby ney kaha Dexamethasone pehli aisi dawa hai jis ney Covid-19 ke mareezoun ki baqa mein behtari ki umeed peda ki hai.","<ORG--Oxford university> ki ek team ki sarbarahi mein mohqiqeen ne Covid-19 ke 2 hazaar se zayed tashweesh-naak haalat ka shikaar mareezoun par dawa ka tajurbah kiya, <ORG--University of oxford> medical department ke emerging affective bimarioun ke Professor <PER--Peter Horby> ney kaha Dexamethasone pehli aisi dawa hai jis ney Covid-19 ke mareezoun ki baqa mein behtari ki umeed peda ki hai.",1,2,0,
17,Mumbai Mirror ke mutabiq yaum e Azadi se qabal un dhaavon ko kaafi ahmiyat di jarahi hai.,<ORG--Mumbai Mirror> ke mutabiq yaum e Azadi se qabal un dhaavon ko kaafi ahmiyat di jarahi hai.,0,1,0,
37,BJP aur RSS ke dosray bohat saaray rehnuma azadana ghoom rahay hainLekin samaji karkunaan jaisay kawalpreet kaur aur deegar ke khilaaf muqadma darj kiya gaya hai aur police ne un ke gharon par bhi chaapay maaray hain.,<ORG--BJP> aur <ORG--RSS> ke dosray bohat saaray rehnuma azadana ghoom rahay hainLekin samaji karkunaan jaisay <PER--kawalpreet kaur> aur deegar ke khilaaf muqadma darj kiya gaya hai aur police ne un ke gharon par bhi chaapay maaray hain.,1,2,0,
7,Hyderabad Zoo ke ihata mein Moheeb atishzadgi.,<LOC--Hyderabad Zoo> ke ihata mein Moheeb atishzadgi.,0,0,1,
31,"woh ek sahafi ke Twitter par kiye gaye tabsaray par radd-e-amal ka izhaar kar rahay they ke ” Hyderabad  may Amazon, Oppo, one plus aur deegar bain-ul-aqwami companiyon se narazgi hai.","woh ek sahafi ke Twitter par kiye gaye tabsaray par radd-e-amal ka izhaar kar rahay they ke ” <LOC--Hyderabad>  may <ORG--Amazon>, <ORG--Oppo>, <ORG--one plus> aur deegar bain-ul-aqwami companiyon se narazgi hai.",0,3,1,
13,Wo apne saathi Hindustanyoun ki taraqqi aur khushhali ke liye khaday hue hain.,Wo apne saathi Hindustanyoun ki taraqqi aur khushhali ke liye khaday hue hain.,0,0,0,
27,"Aur 5 decemeber ku sabiq wazeer aala Sheikh Abdullah ki Yom-e-Paidaiesh, ko 2020 ke liye jari honay wali tatilat ki fehrist se kharij kar diya gaya hai.","Aur 5 decemeber ku sabiq wazeer aala Sheikh <PER--Abdullah> ki Yom-e-Paidaiesh, ko 2020 ke liye jari honay wali tatilat ki fehrist se kharij kar diya gaya hai.",1,0,0,
55,"Mehakma Passport ney apne bayan mein kaha hai ke wizarat Hajj o Umrah, Wizarat sahet, Shehri hawabazi aur King AbdulAziz International Airport ke hukkaam ke taawun se watan wapas jaaney walay Umrah zaireen ka Airport par khair muqaddam kiya gaya jabkay naye Coronavirus ke phelao ko roknay wali ahteyati tadabeer par bhi amal kiya gaya.","<ORG--Mehakma Passport> ney apne bayan mein kaha hai ke wizarat Hajj o Umrah, Wizarat sahet, Shehri hawabazi aur King <LOC--AbdulAziz International Airport> ke hukkaam ke taawun se watan wapas jaaney walay Umrah zaireen ka Airport par khair muqaddam kiya gaya jabkay naye Coronavirus ke phelao ko roknay wali ahteyati tadabeer par bhi amal kiya gaya.",0,1,1,
18,"Is 5 rukni wafad mein Mukul Wasnik, Shaktisinh Gohil, Kumari Selja, Tariq Anwar aur Sushmita Dev shaamil hain.","Is 5 rukni wafad mein <PER--Mukul Wasnik>, <PER--Shaktisinh Gohil>, <PER--Kumari Selja>, <PER--Tariq Anwar> aur <PER--Sushmita Dev> shaamil hain.",5,0,0,
34,AIMIM ke sarbarah wo rukan-e-parliment Hyderabad Asaduddin Owaisi ne hafta ke roz riyasat Uttar pradesh mein aman wo Amaan ki bigadhti sorat-e-haal par Uttar pradesh ke wazeer-e-aala Yogi Adityanath ko tanqeed ka nishana banaya.,<ORG--AIMIM> ke sarbarah wo rukan-e-parliment <LOC--Hyderabad> <PER--Asaduddin Owaisi> ne hafta ke roz riyasat <LOC--Uttar pradesh> mein aman wo Amaan ki bigadhti sorat-e-haal par <LOC--Uttar pradesh> ke wazeer-e-aala <PER--Yogi Adityanath> ko tanqeed ka nishana banaya.,2,1,3,
59,"Is mauqe per munaqidah ijtima se muqarareen ne khitaab kiya, aur kaha ke 9 feb baroze hafta subah 10 baje taa 8 baje shab baraaye khawateen ka ijtima aur mard hazraat ke liye 10 feb baroze itwaar subah 8 baje taa 10 baje shab Riyasati Sunni Dawat-e-Islami ka do roza ijtima Hyderabad may munaqqid hone ja raha hai .","Is mauqe per munaqidah ijtima se muqarareen ne khitaab kiya, aur kaha ke 9 feb baroze hafta subah 10 baje taa 8 baje shab baraaye khawateen ka ijtima aur mard hazraat ke liye 10 feb baroze itwaar subah 8 baje taa 10 baje shab Riyasati Sunni Dawat-e-Islami ka do roza ijtima <LOC--Hyderabad> may munaqqid hone ja raha hai .",0,0,1,
7,Khanah Kaaba ka ghilaaf neechay kardiya gaya,<LOC--Khanah Kaaba> ka ghilaaf neechay kardiya gaya,0,0,1,
34,Hadhtali mulzameen ki joint action committee ( JAC ) ke rehnuma Ashwathama reddy ne kaha ke ”abhi inhen muzakraat ke liye hukoomat ya TSRTC ki taraf se koyi dawat nama masool nahi hua hai.,Hadhtali mulzameen ki <ORG--joint action committee> ( <ORG--JAC> ) ke rehnuma <PER--Ashwathama reddy> ne kaha ke ”abhi inhen muzakraat ke liye hukoomat ya <ORG--TSRTC> ki taraf se koyi dawat nama masool nahi hua hai.,1,3,0,
6,Yahan Cheeni nisaab padhaya jaye ga.,Yahan Cheeni nisaab padhaya jaye ga.,0,0,0,
17,is ke ilawa mukhtalif Cyber Security idaroun ke mabain bahami raabtey ki raftaar bhi bohat sust hai.,is ke ilawa mukhtalif Cyber Security idaroun ke mabain bahami raabtey ki raftaar bhi bohat sust hai.,0,0,0,
15,Punjab aur Hyderabad dono ko apne pichlle Matches mein shikast ka saamna karna pada tha.,<LOC--Punjab> aur <LOC--Hyderabad> dono ko apne pichlle Matches mein shikast ka saamna karna pada tha.,0,0,2,
23,Rakesh verma ke is bayan par radd-e-amal ka izhaar karte hue KTR nay kaha ke woh bilkul dosray aam aadmi ki tarhan hain.,<PER--Rakesh verma> ke is bayan par radd-e-amal ka izhaar karte hue <PER--KTR> nay kaha ke woh bilkul dosray aam aadmi ki tarhan hain.,2,0,0,
38,Sama ke governor ne wazeh kiya guldastoun ke tajir aur mukhtalif Ahaef farokht karne walay aam tour par currency note guldastay ya Ahaef mein sajaate hain woh aisa karkay Saudi currency ki tauheen ke murtakib ho rahay hain.,<ORG--Sama> ke governor ne wazeh kiya guldastoun ke tajir aur mukhtalif Ahaef farokht karne walay aam tour par currency note guldastay ya Ahaef mein sajaate hain woh aisa karkay Saudi currency ki tauheen ke murtakib ho rahay hain.,0,1,0,
21,Ye operation ek 59 sala shakhs ki jaan bachanay ke liye kiya gaya tha ju Coronavirus ki wajah se bemaar tha.,Ye operation ek 59 sala shakhs ki jaan bachanay ke liye kiya gaya tha ju Coronavirus ki wajah se bemaar tha.,0,0,0,
20,New Delhi: Rajya Sabha ke liye 17 reyastoun ki 55 nashitoun ke liye 2 salah intikhabaat 26 March ko hoga.,<LOC--New Delhi>: <ORG--Rajya Sabha> ke liye 17 reyastoun ki 55 nashitoun ke liye 2 salah intikhabaat 26 March ko hoga.,0,1,1,
42,Mansoobay ke tehat watan jaany ke khawahish mand apni tafseelaat darj kerwatay hain jaisay hi makhsoos mulk ke afraad ki matlooba tadaad jama hojati hai is mulk ki mutaliqa wizarat se rabita karkay wahan ke liye parwaaz ka bandobast kardiya jata hai.,Mansoobay ke tehat watan jaany ke khawahish mand apni tafseelaat darj kerwatay hain jaisay hi makhsoos mulk ke afraad ki matlooba tadaad jama hojati hai is mulk ki mutaliqa wizarat se rabita karkay wahan ke liye parwaaz ka bandobast kardiya jata hai.,0,0,0,
16,Shia Alam deen Maulana Kalbe Jawad ne kaha ke CAA aur NRC do mukhtalif cheeze hain.,Shia Alam deen Maulana <PER--Kalbe Jawad> ne kaha ke CAA aur NRC do mukhtalif cheeze hain.,1,0,0,
28,Mazdooroun aur ghareeboun ko guzashta 2 mahinay mein jo Ration taqseem karne ke adaad-o-shumaar samnay aeye hain is ke baarey mein jaan kar aap heran reh jayen ge.,Mazdooroun aur ghareeboun ko guzashta 2 mahinay mein jo Ration taqseem karne ke adaad-o-shumaar samnay aeye hain is ke baarey mein jaan kar aap heran reh jayen ge.,0,0,0,
22,"Baaz auqaat reservation nahi mil pati, aksar sahet ya kuch gharelu masail paeda hojatay hain jiski wajah se safar mushkil hojata hai.","Baaz auqaat reservation nahi mil pati, aksar sahet ya kuch gharelu masail paeda hojatay hain jiski wajah se safar mushkil hojata hai.",0,0,0,
52,"New Delhi: Haftay ke roz wazraa ki majlis Amila ki meeting ke baad Modi kabeena ka mangal ko ijlaas mutawaqqa hai, Jo ek jaiza mashq hoga, Is baat ka qawi imkaan hai ke CAA ke is iqdaam ke baad, Markazi hukoomat ab ( NRP ) ki tajdeed po tavajja day sakti hai.","<LOC--New Delhi>: Haftay ke roz wazraa ki majlis Amila ki meeting ke baad <PER--Modi> kabeena ka mangal ko ijlaas mutawaqqa hai, Jo ek jaiza mashq hoga, Is baat ka qawi imkaan hai ke CAA ke is iqdaam ke baad, Markazi hukoomat ab ( NRP ) ki tajdeed po tavajja day sakti hai.",1,0,1,
